price_date,open,high,low,close,adj_close,volume
2026-07-07,166.82000732421875,170.10000610351562,161.69000244140625,163.50999450683594,163.50999450683594,4869400
2026-07-08,159.2899932861328,161.60000610351562,156.1999969482422,159.36000061035156,159.36000061035156,4738700
2026-07-09,156.72999572753906,161.05999755859375,154.77999877929688,158.44000244140625,158.44000244140625,4755700
2026-07-10,166.6699981689453,167.97999572753906,158.6699981689453,159.07000732421875,159.07000732421875,6133900
2026-07-13,156.1999969482422,161.19000244140625,154.00999450683594,157.3699951171875,157.3699951171875,5418100
2026-07-14,159.7899932861328,162.27000427246094,157.25,161.5,161.5,7407800
2026-07-15,165.1699981689453,168.5,160.3300018310547,167.2100067138672,167.2100067138672,7570700
2026-07-16,165.3699951171875,166.57000732421875,159.50999450683594,160.49000549316406,160.49000549316406,6328700
2026-07-17,153.36000061035156,160.8000030517578,152.5800018310547,157.1199951171875,157.1199951171875,6487100
2026-07-20,158.19000244140625,164.6999969482422,155.14999389648438,160.42999267578125,160.42999267578125,5720200
2026-07-21,168.0,181.49000549316406,167.86000061035156,175.85000610351562,175.85000610351562,13549359
