as_of_date,market_cap,trailing_pe,forward_pe,price_to_book,trailing_eps,forward_eps,dividend_yield,beta,shares_outstanding,revenue_ttm,profit_margin,debt_to_equity
2026-07-20,7182347776.0,,-49.13993,2.7200844,-0.84,-0.84005,,1.159,173990987.0,,0.0,0.099
