as_of_date,market_cap,trailing_pe,forward_pe,price_to_book,trailing_eps,forward_eps,dividend_yield,beta,shares_outstanding,revenue_ttm,profit_margin,debt_to_equity
2026-07-04,1477689606144.0,357.68182,154.48071,17.968216,1.1,2.54692,,1.802,3755723871.0,97878999040.0,0.03946,18.738
