as_of_date,market_cap,trailing_pe,forward_pe,price_to_book,trailing_eps,forward_eps,dividend_yield,beta,shares_outstanding,revenue_ttm,profit_margin,debt_to_equity
2026-07-20,7041158656.0,,74.66209,-5.3762136,-3.36,0.29667,,5.495,317885292.0,354737984.0,0.0,
