as_of_date,market_cap,trailing_pe,forward_pe,price_to_book,trailing_eps,forward_eps,dividend_yield,beta,shares_outstanding,revenue_ttm,profit_margin,debt_to_equity
2026-07-17,49512579072.0,10.530957,9.753479,2.5004456,5.33,5.75487,0.99,1.332,882105493.0,33734000640.0,0.14997,58.28
