as_of_date,market_cap,trailing_pe,forward_pe,price_to_book,trailing_eps,forward_eps,dividend_yield,beta,shares_outstanding,revenue_ttm,profit_margin,debt_to_equity
2026-07-25,417197952.0,,32.415325,2.5249832,-0.17,0.11692,,2.106,110078615.0,352166016.0,-0.0539,6.957
