earnings_date,time_of_day,eps_estimate,eps_actual
2024-06-11,AMC,-1.73,-1.58
2024-09-09,AMC,-0.49,-0.4
2024-12-05,AMC,-0.4,-0.21
2025-03-13,AMC,-0.39,-0.18
2025-06-05,AMC,-0.32,-0.15
2025-09-09,AMC,-0.34,-0.03
2025-12-04,AMC,-0.17,0.1
2026-03-12,AMC,-0.11,0.04
2026-06-04,AMC,-0.03,0.16
2026-09-08,AMC,0.04,
