as_of_date,market_cap,trailing_pe,forward_pe,price_to_book,trailing_eps,forward_eps,dividend_yield,beta,shares_outstanding,revenue_ttm,profit_margin,debt_to_equity
2026-07-21,380534587392.0,33.229565,15.236685,2.0565948,5.75,12.54013,3.75,0.488,1991597732.0,185740001280.0,0.059270002,23.989
