price_date,open,high,low,close,adj_close,volume,rule
2024-05-10,15.5,15.699999809265137,7.769999980926514,8.449999809265137,8.449999809265137,25611900,return_jump_no_corp_action
2024-05-13,9.149999618530273,10.850000381469727,8.600000381469727,9.770000457763672,9.770000457763672,12579100,return_jump_no_corp_action
2024-10-16,12.819999694824219,16.770000457763672,12.300000190734863,16.540000915527344,16.540000915527344,54401100,return_jump_no_corp_action
