as_of_date,market_cap,trailing_pe,forward_pe,price_to_book,trailing_eps,forward_eps,dividend_yield,beta,shares_outstanding,revenue_ttm,profit_margin,debt_to_equity
2026-07-17,354874032128.0,21.132074,11.280397,9.447852,5.83,10.9216,1.61,1.712,2880471000.0,67356999680.0,0.25368,388.87
