as_of_date,market_cap,trailing_pe,forward_pe,price_to_book,trailing_eps,forward_eps,dividend_yield,beta,shares_outstanding,revenue_ttm,profit_margin,debt_to_equity
2026-07-17,66201133056.0,21.250002,18.899448,4.4509277,2.1,2.36118,3.68,1.128,1202110951.0,46398001152.0,0.066989996,74.289
