as_of_date,market_cap,trailing_pe,forward_pe,price_to_book,trailing_eps,forward_eps,dividend_yield,beta,shares_outstanding,revenue_ttm,profit_margin,debt_to_equity
2026-07-17,1626824769536.0,23.296255,17.641022,6.6749296,27.51,36.32896,0.32,1.246,2196045588.0,214962995200.0,0.32837,35.608
