as_of_date,market_cap,trailing_pe,forward_pe,price_to_book,trailing_eps,forward_eps,dividend_yield,beta,shares_outstanding,revenue_ttm,profit_margin,debt_to_equity
2026-07-25,140569165824.0,26.44395,24.80774,11.841357,6.78,7.22718,2.45,1.124,784032420.0,15787499520.0,0.35866,67.11
