as_of_date,market_cap,trailing_pe,forward_pe,price_to_book,trailing_eps,forward_eps,dividend_yield,beta,shares_outstanding,revenue_ttm,profit_margin,debt_to_equity
2026-07-20,53087694848.0,26.328596,14.568988,17.054268,5.98,10.80686,0.59,1.409,337182468.0,19445000192.0,0.11525,366.613
