as_of_date,market_cap,trailing_pe,forward_pe,price_to_book,trailing_eps,forward_eps,dividend_yield,beta,shares_outstanding,revenue_ttm,profit_margin,debt_to_equity
2026-07-25,4559369216.0,175.81819,21.084362,17.37646,0.44,3.66907,,2.389,58937041.0,268364992.0,-0.0023100001,81.104
