as_of_date,market_cap,trailing_pe,forward_pe,price_to_book,trailing_eps,forward_eps,dividend_yield,beta,shares_outstanding,revenue_ttm,profit_margin,debt_to_equity
2026-07-21,5281768960.0,,18.39857,6.44857,-0.1,1.15172,,1.37,225619195.0,1436552960.0,-0.01612,24.833
