as_of_date,market_cap,trailing_pe,forward_pe,price_to_book,trailing_eps,forward_eps,dividend_yield,beta,shares_outstanding,revenue_ttm,profit_margin,debt_to_equity
2026-07-20,280010144.0,2.4765625,20.148306,0.3447526,3.84,0.472,,2.396,29443758.0,5304069120.0,-0.016,15.376
