price_date,open,high,low,close,adj_close,volume
2026-06-18,370.55999755859375,370.6199951171875,368.3399963378906,369.989990234375,368.9287414550781,3413600
2026-06-22,370.2799987792969,371.55999755859375,368.19000244140625,368.80999755859375,367.75213623046875,3295200
2026-06-23,363.2699890136719,366.6600036621094,362.8699951171875,363.70001220703125,362.65679931640625,3175500
2026-06-24,364.7900085449219,367.1199951171875,362.6300048828125,363.6499938964844,362.60693359375,3036000
2026-06-25,366.4800109863281,366.8299865722656,362.30999755859375,363.9800109863281,362.9360046386719,2758000
2026-06-26,360.8800048828125,364.7900085449219,359.95001220703125,362.2200012207031,362.2200012207031,2739400
2026-06-29,365.1499938964844,367.3900146484375,362.54998779296875,367.1199951171875,367.1199951171875,3829900
2026-06-30,367.30999755859375,370.6099853515625,367.0899963378906,370.0400085449219,370.0400085449219,4222200
2026-07-01,369.3399963378906,371.3800048828125,367.8399963378906,369.2699890136719,369.2699890136719,2852400
2026-07-02,370.3900146484375,372.239990234375,366.17999267578125,368.760009765625,368.760009765625,3114000
2026-07-06,370.3299865722656,372.2799987792969,369.9599914550781,371.6700134277344,371.6700134277344,3271300
2026-07-07,371.30999755859375,371.75,368.4800109863281,369.6099853515625,369.6099853515625,2881600
2026-07-08,367.6099853515625,368.5799865722656,365.30999755859375,368.25,368.25,3864300
2026-07-09,369.4700012207031,371.8500061035156,368.70001220703125,371.45001220703125,371.45001220703125,5484300
2026-07-10,372.0,372.9700012207031,369.5199890136719,372.69000244140625,372.69000244140625,2765900
2026-07-13,371.5899963378906,372.2200012207031,369.25,369.7799987792969,369.7799987792969,2931000
2026-07-14,371.0,371.9700012207031,369.75,371.1600036621094,371.1600036621094,3403900
2026-07-15,372.29998779296875,372.9599914550781,370.239990234375,372.4200134277344,372.4200134277344,2913900
2026-07-16,371.54998779296875,372.55999755859375,369.19000244140625,370.5799865722656,370.5799865722656,3125485
