as_of_date,market_cap,trailing_pe,forward_pe,price_to_book,trailing_eps,forward_eps,dividend_yield,beta,shares_outstanding,revenue_ttm,profit_margin,debt_to_equity
2026-07-21,7163042816.0,65.16279,14.163748,5.7476926,0.43,1.97829,,0.925,255640360.0,2968608000.0,0.058509998,22.449
