price_date,open,high,low,close,adj_close,volume
2026-07-08,11.729999542236328,12.119999885559082,11.59000015258789,12.020000457763672,12.020000457763672,31778000
2026-07-09,12.670000076293945,14.40999984741211,12.649999618530273,13.220000267028809,13.220000267028809,78099400
2026-07-10,13.640000343322754,13.680000305175781,12.329999923706055,12.600000381469727,12.600000381469727,45811800
2026-07-13,12.420000076293945,12.649999618530273,11.930000305175781,12.1899995803833,12.1899995803833,35829300
2026-07-14,12.680000305175781,12.720000267028809,11.670000076293945,12.15999984741211,12.15999984741211,57203400
2026-07-15,12.229999542236328,12.539999961853027,11.600000381469727,12.289999961853027,12.289999961853027,49007100
2026-07-16,12.0600004196167,12.25,11.25,11.420000076293945,11.420000076293945,44258600
2026-07-17,10.949999809265137,11.050000190734863,10.539999961853027,10.6899995803833,10.6899995803833,43680000
2026-07-20,11.079999923706055,12.029999732971191,11.069999694824219,11.670000076293945,11.670000076293945,61094400
2026-07-21,11.9399995803833,12.760000228881836,11.8100004196167,12.25,12.25,98152100
2026-07-22,11.920000076293945,12.850000381469727,11.899999618530273,12.40999984741211,12.40999984741211,42499000
2026-07-23,12.140000343322754,13.15999984741211,12.109999656677246,12.770000457763672,12.770000457763672,58888900
2026-07-24,12.539999961853027,12.729999542236328,12.119999885559082,12.119999885559082,12.119999885559082,56258300
