price_date,open,high,low,close,adj_close,volume
2026-07-08,704.9500122070312,712.260009765625,700.9099731445312,711.4400024414062,711.4400024414062,35603200
2026-07-09,718.3300170898438,724.22998046875,715.1300048828125,723.280029296875,723.280029296875,33654700
2026-07-10,720.7000122070312,726.3900146484375,717.0,725.510009765625,725.510009765625,26415900
2026-07-13,717.719970703125,718.739990234375,710.0800170898438,711.739990234375,711.739990234375,36552400
2026-07-14,720.219970703125,722.2899780273438,714.3400268554688,719.6900024414062,719.6900024414062,29448100
2026-07-15,723.8499755859375,724.3599853515625,710.22998046875,717.739990234375,717.739990234375,32627600
2026-07-16,712.010009765625,713.5999755859375,702.6099853515625,705.9400024414062,705.9400024414062,39402000
2026-07-17,691.6500244140625,702.2999877929688,686.760009765625,695.3300170898438,695.3300170898438,54109300
2026-07-20,702.1599731445312,705.7999877929688,695.510009765625,696.0599975585938,696.0599975585938,29687600
2026-07-21,706.6799926757812,710.0499877929688,702.8099975585938,708.969970703125,708.969970703125,33075485
