price_date,open,high,low,close,adj_close,volume
2026-07-07,221.16000366210938,230.74000549316406,220.2899932861328,221.5399932861328,221.5399932861328,8615000
2026-07-08,221.38999938964844,222.5,216.92999267578125,220.94000244140625,220.94000244140625,4508400
2026-07-09,214.1199951171875,222.7100067138672,213.08999633789062,222.64999389648438,222.64999389648438,4552900
2026-07-10,226.5,228.39999389648438,222.82000732421875,223.63999938964844,223.63999938964844,3206800
2026-07-13,226.75,232.0800018310547,225.0,230.61000061035156,230.61000061035156,4624000
2026-07-14,221.16000366210938,224.1999969482422,218.0,220.77999877929688,220.77999877929688,5823400
2026-07-15,223.16000366210938,231.52999877929688,222.91000366210938,224.55999755859375,224.55999755859375,4771400
2026-07-16,228.7100067138672,235.47999572753906,222.0399932861328,235.30999755859375,235.30999755859375,5787300
2026-07-17,235.25999450683594,240.14999389648438,232.36000061035156,237.25,237.25,7269900
2026-07-20,235.6699981689453,236.66000366210938,227.5,234.74000549316406,234.74000549316406,5123700
2026-07-21,222.83999633789062,231.5,222.3000030517578,227.16000366210938,227.16000366210938,5045434
