as_of_date,market_cap,trailing_pe,forward_pe,price_to_book,trailing_eps,forward_eps,dividend_yield,beta,shares_outstanding,revenue_ttm,profit_margin,debt_to_equity
2026-07-20,16259427328.0,,121.40376,-33.77298,-1.46,0.65068,,1.101,160956763.0,1424777984.0,-0.20254,
