as_of_date,market_cap,trailing_pe,forward_pe,price_to_book,trailing_eps,forward_eps,dividend_yield,beta,shares_outstanding,revenue_ttm,profit_margin,debt_to_equity
2026-07-20,80151298048.0,228.00002,13.174368,2.060241,0.06,1.03838,2.45,0.51,5859012666.0,247534993408.0,0.00147,125.35
