as_of_date,market_cap,trailing_pe,forward_pe,price_to_book,trailing_eps,forward_eps,dividend_yield,beta,shares_outstanding,revenue_ttm,profit_margin,debt_to_equity
2026-07-17,4809927163904.0,31.175041,15.476657,24.60781,6.53,12.83126,0.48,2.211,24221000000.0,253491003392.0,0.62966,6.555
