as_of_date,market_cap,trailing_pe,forward_pe,price_to_book,trailing_eps,forward_eps,dividend_yield,beta,shares_outstanding,revenue_ttm,profit_margin,debt_to_equity
2026-07-17,395074600960.0,32.734013,19.887669,4.0356503,13.29,21.87461,2.22,0.633,908144404.0,449713012736.0,0.02678,73.982
