price_date,open,high,low,close,adj_close,volume
2026-06-18,54.54999923706055,54.61000061035156,53.459999084472656,53.56999969482422,53.382999420166016,37816800
2026-06-22,53.619998931884766,54.02000045776367,53.56999969482422,53.70000076293945,53.70000076293945,27962800
2026-06-23,53.630001068115234,54.029998779296875,53.4900016784668,53.880001068115234,53.880001068115234,33375300
2026-06-24,53.86000061035156,54.099998474121094,53.540000915527344,53.720001220703125,53.720001220703125,30809600
2026-06-25,53.91999816894531,54.68000030517578,53.400001525878906,53.45000076293945,53.45000076293945,31634800
2026-06-26,53.560001373291016,53.939998626708984,53.20000076293945,53.56999969482422,53.56999969482422,26643000
2026-06-29,53.70000076293945,54.029998779296875,53.68000030517578,53.720001220703125,53.720001220703125,31628000
2026-06-30,53.65999984741211,53.849998474121094,53.400001525878906,53.61000061035156,53.61000061035156,27725300
2026-07-01,53.83000183105469,55.08000183105469,53.75,54.779998779296875,54.779998779296875,47809800
2026-07-02,55.279998779296875,55.63999938964844,55.0099983215332,55.619998931884766,55.619998931884766,46246100
