as_of_date,market_cap,trailing_pe,forward_pe,price_to_book,trailing_eps,forward_eps,dividend_yield,beta,shares_outstanding,revenue_ttm,profit_margin,debt_to_equity
2026-07-25,2496832733184.0,27.764355,23.4287,5.6484075,8.36,9.90708,,1.461,10757109436.0,742775980032.0,0.12224,53.3
