as_of_date,market_cap,trailing_pe,forward_pe,price_to_book,trailing_eps,forward_eps,dividend_yield,beta,shares_outstanding,revenue_ttm,profit_margin,debt_to_equity
2026-07-25,476834856960.0,31.248405,23.673212,71.232834,17.27,22.79623,0.64,0.729,877036230.0,33938999296.0,0.45876,282.059
