earnings_date,time_of_day,eps_estimate,eps_actual
2024-04-25,BMO,-0.22,-0.41
2024-07-24,BMO,0.74,1.02
2024-10-23,BMO,0.26,-0.35
2025-01-22,BMO,2.37,1.33
2025-04-23,BMO,0.61,0.91
2025-07-23,BMO,1.64,1.86
2025-10-22,BMO,1.86,1.64
2026-01-28,BMO,3.14,12.91
2026-04-22,BMO,1.67,2.01
2026-07-22,BMO,3.21,
