as_of_date,market_cap,trailing_pe,forward_pe,price_to_book,trailing_eps,forward_eps,dividend_yield,beta,shares_outstanding,revenue_ttm,profit_margin,debt_to_equity
2026-07-25,2835433652224.0,22.73377,19.696772,6.8433228,16.79,19.37881,0.95,1.13,7428434704.0,318272995328.0,0.39341998,30.271
