price_date,open,high,low,close,adj_close,volume
2026-06-18,648.5499877929688,663.7999877929688,648.1500244140625,659.8800048828125,659.8800048828125,11229700
2026-06-22,670.3499755859375,671.8300170898438,660.02001953125,668.9099731445312,668.9099731445312,8043000
2026-06-23,625.9299926757812,636.8800048828125,617.27001953125,622.0499877929688,622.0499877929688,19126000
2026-06-24,622.280029296875,625.22998046875,606.22998046875,618.9199829101562,618.9199829101562,11902000
2026-06-25,649.3699951171875,650.030029296875,613.9299926757812,636.8800048828125,636.8800048828125,14877600
2026-06-26,616.7899780273438,621.7100219726562,609.0,611.6099853515625,611.6099853515625,12728300
2026-06-29,615.030029296875,633.260009765625,596.1699829101562,631.97998046875,631.97998046875,10473900
2026-06-30,636.0700073242188,659.739990234375,634.5999755859375,655.8900146484375,655.8900146484375,9406900
2026-07-01,634.3499755859375,639.8900146484375,618.6199951171875,620.4600219726562,620.4600219726562,13424700
2026-07-02,622.5800170898438,627.7000122070312,582.5999755859375,592.2899780273438,592.2899780273438,21288600
