price_date,open,high,low,close,adj_close,volume
2026-07-08,294.0299987792969,295.1000061035156,290.67999267578125,293.4800109863281,293.4800109863281,24078400
2026-07-09,295.2699890136719,297.8800048828125,294.8999938964844,297.239990234375,297.239990234375,16466800
2026-07-10,297.69000244140625,298.2099914550781,293.6199951171875,295.989990234375,295.989990234375,15888500
2026-07-13,295.05999755859375,295.7799987792969,292.6000061035156,293.4800109863281,293.4800109863281,19375500
2026-07-14,295.489990234375,296.07000732421875,293.75,294.510009765625,294.510009765625,18326900
2026-07-15,295.25,297.1400146484375,294.1499938964844,295.7699890136719,295.7699890136719,18832700
2026-07-16,294.6499938964844,297.80999755859375,294.3500061035156,295.5899963378906,295.5899963378906,24081300
2026-07-17,292.0299987792969,296.1300048828125,291.6400146484375,294.0400085449219,294.0400085449219,28738500
2026-07-20,295.010009765625,295.989990234375,292.17999267578125,292.30999755859375,292.30999755859375,20539900
2026-07-21,293.42999267578125,296.75,292.67999267578125,296.5400085449219,296.5400085449219,18190200
2026-07-22,295.70001220703125,296.44000244140625,293.4100036621094,293.7900085449219,293.7900085449219,19116000
2026-07-23,290.8699951171875,293.010009765625,290.1700134277344,292.0899963378906,292.0899963378906,27795100
2026-07-24,293.4100036621094,293.9700012207031,290.4800109863281,291.1700134277344,291.1700134277344,19762600
