as_of_date,market_cap,trailing_pe,forward_pe,price_to_book,trailing_eps,forward_eps,dividend_yield,beta,shares_outstanding,revenue_ttm,profit_margin,debt_to_equity
2026-07-17,93797081088.0,13.499285,8.571641,8.174299,17.48,27.52886,,1.433,397500000.0,25198000128.0,0.28689,61.443
