as_of_date,market_cap,trailing_pe,forward_pe,price_to_book,trailing_eps,forward_eps,dividend_yield,beta,shares_outstanding,revenue_ttm,profit_margin,debt_to_equity
2026-07-20,42151088128.0,58.819855,33.714046,3.1262093,2.72,4.7455,,3.351,222426875.0,6285964800.0,0.12736,59.081
