as_of_date,market_cap,trailing_pe,forward_pe,price_to_book,trailing_eps,forward_eps,dividend_yield,beta,shares_outstanding,revenue_ttm,profit_margin,debt_to_equity
2026-07-25,1957226240.0,,-33.51267,3.3173077,-0.13,-0.26766,,,218196891.0,33622000.0,-1.6677499,0.836
