as_of_date,market_cap,trailing_pe,forward_pe,price_to_book,trailing_eps,forward_eps,dividend_yield,beta,shares_outstanding,revenue_ttm,profit_margin,debt_to_equity
2026-07-17,56672600064.0,,44.80032,61.45589,-0.04,4.44729,,3.737,284443868.0,2449027072.0,0.00246,311.476
