as_of_date,market_cap,trailing_pe,forward_pe,price_to_book,trailing_eps,forward_eps,dividend_yield,beta,shares_outstanding,revenue_ttm,profit_margin,debt_to_equity
2026-07-20,6359925760.0,20.458332,13.533329,3.3574946,0.6,0.90702,,0.974,453429560.0,1672329984.0,0.19578,4.362
