price_date,open,high,low,close,adj_close,volume
2026-06-18,747.760009765625,748.22998046875,743.8599853515625,746.739990234375,746.739990234375,80875700
2026-06-22,747.7000122070312,750.1799926757812,743.1300048828125,744.3900146484375,744.3900146484375,46628100
2026-06-23,733.8099975585938,739.6300048828125,732.2999877929688,733.5800170898438,733.5800170898438,66846800
2026-06-24,735.1699829101562,739.9500122070312,730.8400268554688,733.239990234375,733.239990234375,57439500
2026-06-25,738.9099731445312,739.3699951171875,729.5999755859375,734.2999877929688,734.2999877929688,53934400
2026-06-26,728.9500122070312,736.530029296875,716.5800170898438,728.989990234375,728.989990234375,71034000
2026-06-29,736.530029296875,741.5599975585938,732.0900268554688,741.0,741.0,58035200
2026-06-30,741.2899780273438,748.02001953125,740.8900146484375,746.77001953125,746.77001953125,55626000
2026-07-01,745.0,749.4400024414062,742.3800048828125,745.760009765625,745.760009765625,47100900
2026-07-02,747.4000244140625,751.3099975585938,740.030029296875,744.780029296875,744.780029296875,57447800
2026-07-06,748.739990234375,752.4099731445312,747.4099731445312,751.280029296875,751.280029296875,50673300
2026-07-07,750.219970703125,750.9600219726562,745.2100219726562,747.7100219726562,747.7100219726562,43721500
2026-07-08,743.1599731445312,746.1500244140625,739.510009765625,745.4000244140625,745.4000244140625,43767400
2026-07-09,747.3499755859375,751.969970703125,745.5900268554688,751.7100219726562,751.7100219726562,41441700
2026-07-10,752.0499877929688,755.4199829101562,748.0999755859375,754.9500122070312,754.9500122070312,42191300
2026-07-13,752.469970703125,753.9099731445312,748.0,749.1699829101562,749.1699829101562,44013600
2026-07-14,750.9099731445312,753.3400268554688,748.6599731445312,751.8300170898438,751.8300170898438,35143100
2026-07-15,754.239990234375,755.5800170898438,750.2000122070312,754.8099975585938,754.8099975585938,43844800
2026-07-16,752.760009765625,754.5700073242188,747.8900146484375,750.77001953125,750.77001953125,40872196
