as_of_date,market_cap,trailing_pe,forward_pe,price_to_book,trailing_eps,forward_eps,dividend_yield,beta,shares_outstanding,revenue_ttm,profit_margin,debt_to_equity
2026-07-25,1515953717248.0,,127.430786,19.320013,-0.67,0.903,,,7571396888.0,19300999168.0,-0.44998002,73.597
