as_of_date,market_cap,trailing_pe,forward_pe,price_to_book,trailing_eps,forward_eps,dividend_yield,beta,shares_outstanding,revenue_ttm,profit_margin,debt_to_equity
2026-07-17,8934409216.0,21.59659,8.849537,3.6484928,0.88,2.14757,,1.04,426999732.0,2969120000.0,0.14571,17.264
