as_of_date,market_cap,trailing_pe,forward_pe,price_to_book,trailing_eps,forward_eps,dividend_yield,beta,shares_outstanding,revenue_ttm,profit_margin,debt_to_equity
2026-07-20,204294553600.0,20.004974,16.150282,4.049753,4.02,4.97948,3.3,0.831,2540345092.0,53987999744.0,0.18972999,52.639
