as_of_date,market_cap,trailing_pe,forward_pe,price_to_book,trailing_eps,forward_eps,dividend_yield,beta,shares_outstanding,revenue_ttm,profit_margin,debt_to_equity
2026-07-20,4474209280.0,,-17.257353,2.0025597,-5.45,-0.68,,5.371,381270503.0,867822976.0,-2.34829,105.602
