as_of_date,market_cap,trailing_pe,forward_pe,price_to_book,trailing_eps,forward_eps,dividend_yield,beta,shares_outstanding,revenue_ttm,profit_margin,debt_to_equity
2026-07-20,,20.205336,11.228414,4.166647,8.62,15.51154,1.03,1.178,,42829000704.0,0.18733,124.282
